code,name
1,COFRE CENTRAL - 1
2,HSBC 00482-60 - 2
3,B. BRASIL - 3
8,HSBC 00189-06 - 8
9,BRADESCO 16875-0 - 9
10,BRADESCO 21816-2 - 10
11,XCONTA COMISSAO - 11
12,SICCOB - 12
13,SANTADER P FISICA - 13
14,SANTADER P JURITICA - 14
15,CAIXA CARTÃO - 15
16,ACERTO DE 2021 - 16
17,SICREDI  PJ - 17
